employee_id,department,role_level,training_module_id,module_name,module_type,start_date,completion_date,completion_status,score,feedback_rating,time_spent_minutes,preferred_learning_style,last_login_date
E0105,Compliance,Senior Manager,M16,Module 16,Quiz,2024-03-16,2024-03-18,Completed,73.0,1.0,42,Kinesthetic,16/03/24
E0105,Compliance,Senior Manager,M18,Module 18,Quiz,2024-05-14,,Incomplete,,,6,Kinesthetic,19/05/24
E0105,Compliance,Senior Manager,M19,Module 19,Webinar,2024-01-24,2024-01-27,Completed,,4.0,51,Kinesthetic,24/01/24
E0105,Compliance,Senior Manager,M22,Module 22,Quiz,2024-03-30,,Incomplete,,,35,Kinesthetic,06/04/24
E0105,Compliance,Senior Manager,M24,Module 24,Article,2024-05-30,,Incomplete,,,58,Kinesthetic,31/05/24
E0105,Compliance,Senior Manager,M6,Module 6,Quiz,2024-06-01,,Dropped,,,54,Kinesthetic,15/06/24
E0105,Compliance,Senior Manager,M8,Module 8,Video,2024-03-18,,Incomplete,,,12,Kinesthetic,22/03/24
E0106,Retail Banking,VP,M10,Module 10,Video,2024-06-28,,Incomplete,,,13,Reading/Writing,07/07/24
E0106,Retail Banking,VP,M12,Module 12,Video,2024-05-23,2024-05-23,Completed,,2.0,93,Reading/Writing,31/05/24
E0106,Retail Banking,VP,M15,Module 15,Video,2024-04-15,2024-04-16,Completed,,5.0,61,Reading/Writing,22/04/24
E0106,Retail Banking,VP,M16,Module 16,Quiz,2024-04-12,2024-04-20,Completed,76.0,4.0,93,Reading/Writing,14/04/24
E0106,Retail Banking,VP,M17,Module 17,Webinar,2024-05-27,2024-05-30,Completed,,1.0,52,Reading/Writing,01/06/24
E0106,Retail Banking,VP,M18,Module 18,Quiz,2024-04-27,,Incomplete,,,50,Reading/Writing,01/05/24
E0106,Retail Banking,VP,M21,Module 21,Video,2024-03-12,2024-03-21,Completed,,1.0,103,Reading/Writing,25/03/24
E0106,Retail Banking,VP,M25,Module 25,Article,2024-04-10,2024-04-20,Completed,,1.0,73,Reading/Writing,24/04/24
E0106,Retail Banking,VP,M4,Module 4,Quiz,2024-06-24,,Dropped,,,15,Reading/Writing,02/07/24
E0106,Retail Banking,VP,M5,Module 5,Quiz,2024-02-25,,Dropped,,,4,Reading/Writing,11/03/24
E0106,Retail Banking,VP,M6,Module 6,Quiz,2024-03-01,,Dropped,,,20,Reading/Writing,04/03/24
E0106,Retail Banking,VP,M8,Module 8,Video,2024-02-07,2024-02-11,Completed,,5.0,79,Reading/Writing,16/02/24
E0107,Corporate Banking,Associate,M1,Module 1,Video,2024-04-16,2024-04-16,Completed,,1.0,24,Auditory,26/04/24
E0107,Corporate Banking,Associate,M11,Module 11,Video,2024-04-28,2024-04-30,Completed,,1.0,81,Auditory,02/05/24
E0107,Corporate Banking,Associate,M13,Module 13,Quiz,2024-01-24,,Incomplete,,,57,Auditory,03/02/24
E0107,Corporate Banking,Associate,M16,Module 16,Quiz,2024-06-21,,Dropped,,,14,Auditory,04/07/24
E0107,Corporate Banking,Associate,M18,Module 18,Quiz,2024-05-24,2024-06-03,Completed,94.0,4.0,36,Auditory,24/05/24
E0107,Corporate Banking,Associate,M19,Module 19,Webinar,2024-06-22,,Incomplete,,,40,Auditory,03/07/24
E0107,Corporate Banking,Associate,M20,Module 20,Article,2024-05-11,,Incomplete,,,57,Auditory,16/05/24
E0107,Corporate Banking,Associate,M21,Module 21,Video,2024-04-02,,Dropped,,,22,Auditory,05/04/24
E0107,Corporate Banking,Associate,M4,Module 4,Quiz,2024-06-04,2024-06-11,Completed,80.0,1.0,42,Auditory,05/06/24
E0107,Corporate Banking,Associate,M6,Module 6,Quiz,2024-02-22,,Dropped,,,2,Auditory,08/03/24
E0107,Corporate Banking,Associate,M8,Module 8,Video,2024-06-28,2024-07-02,Completed,,5.0,96,Auditory,12/07/24
E0108,Corporate Banking,Associate,M12,Module 12,Video,2024-01-22,2024-01-23,Completed,,4.0,36,Reading/Writing,29/01/24
E0108,Corporate Banking,Associate,M14,Module 14,Quiz,2024-04-02,,Incomplete,,,28,Reading/Writing,10/04/24
E0108,Corporate Banking,Associate,M18,Module 18,Quiz,2024-05-16,,Incomplete,,,25,Reading/Writing,29/05/24
E0108,Corporate Banking,Associate,M20,Module 20,Article,2024-06-25,,Dropped,,,6,Reading/Writing,28/06/24
E0108,Corporate Banking,Associate,M5,Module 5,Quiz,2024-05-17,2024-05-23,Completed,93.0,5.0,90,Reading/Writing,25/05/24
E0108,Corporate Banking,Associate,M8,Module 8,Video,2024-02-19,2024-02-27,Completed,,1.0,84,Reading/Writing,26/02/24
E0108,Corporate Banking,Associate,M9,Module 9,Webinar,2024-04-11,,Dropped,,,29,Reading/Writing,15/04/24
E0109,IT,Manager,M10,Module 10,Video,2024-04-09,,Incomplete,,,17,Auditory,14/04/24
E0109,IT,Manager,M11,Module 11,Video,2024-05-18,,Dropped,,,20,Auditory,24/05/24
E0109,IT,Manager,M12,Module 12,Video,2024-04-12,2024-04-14,Completed,,4.0,102,Auditory,26/04/24
E0109,IT,Manager,M14,Module 14,Quiz,2024-03-07,2024-03-16,Completed,78.0,5.0,52,Auditory,17/03/24
E0109,IT,Manager,M15,Module 15,Video,2024-03-05,2024-03-12,Completed,,3.0,91,Auditory,08/03/24
E0109,IT,Manager,M17,Module 17,Webinar,2024-04-10,2024-04-11,Completed,,2.0,97,Auditory,10/04/24
E0109,IT,Manager,M21,Module 21,Video,2024-05-14,,Incomplete,,,48,Auditory,26/05/24
E0109,IT,Manager,M22,Module 22,Quiz,2024-02-02,2024-02-03,Completed,75.0,1.0,73,Auditory,12/02/24
E0109,IT,Manager,M25,Module 25,Article,2024-04-16,,Incomplete,,,35,Auditory,18/04/24
E0109,IT,Manager,M4,Module 4,Quiz,2024-01-12,2024-01-15,Completed,85.0,2.0,62,Auditory,14/01/24
E0109,IT,Manager,M6,Module 6,Quiz,2024-04-05,2024-04-10,Completed,93.0,2.0,111,Auditory,14/04/24
E0109,IT,Manager,M7,Module 7,Video,2024-04-24,2024-04-29,Completed,,5.0,56,Auditory,02/05/24
E0109,IT,Manager,M8,Module 8,Video,2024-05-02,2024-05-07,Completed,,1.0,94,Auditory,10/05/24
E0110,Corporate Banking,Manager,M1,Module 1,Video,2024-01-10,2024-01-15,Completed,,1.0,119,Kinesthetic,16/01/24
E0110,Corporate Banking,Manager,M11,Module 11,Video,2024-03-28,2024-04-05,Completed,,5.0,61,Kinesthetic,30/03/24
E0110,Corporate Banking,Manager,M12,Module 12,Video,2024-02-09,,Incomplete,,,6,Kinesthetic,11/02/24
E0110,Corporate Banking,Manager,M16,Module 16,Quiz,2024-06-26,2024-06-27,Completed,80.0,2.0,95,Kinesthetic,26/06/24
E0110,Corporate Banking,Manager,M2,Module 2,Video,2024-01-22,2024-01-30,Completed,,2.0,71,Kinesthetic,05/02/24
E0110,Corporate Banking,Manager,M20,Module 20,Article,2024-06-21,2024-06-30,Completed,,3.0,8,Kinesthetic,29/06/24
E0110,Corporate Banking,Manager,M22,Module 22,Quiz,2024-06-09,,Incomplete,,,7,Kinesthetic,15/06/24
E0110,Corporate Banking,Manager,M23,Module 23,Webinar,2024-01-25,2024-01-28,Completed,,4.0,14,Kinesthetic,01/02/24
E0110,Corporate Banking,Manager,M3,Module 3,Article,2024-06-15,,Dropped,,,28,Kinesthetic,21/06/24
E0110,Corporate Banking,Manager,M5,Module 5,Quiz,2024-04-05,2024-04-11,Completed,60.0,1.0,112,Kinesthetic,12/04/24
E0110,Corporate Banking,Manager,M8,Module 8,Video,2024-05-29,,Dropped,,,42,Kinesthetic,09/06/24
E0110,Corporate Banking,Manager,M9,Module 9,Webinar,2024-05-29,,Dropped,,,13,Kinesthetic,03/06/24
E0111,Retail Banking,Manager,M10,Module 10,Video,2024-04-03,2024-04-08,Completed,,2.0,92,Kinesthetic,06/04/24
E0111,Retail Banking,Manager,M18,Module 18,Quiz,2024-03-14,2024-03-16,Completed,58.0,1.0,113,Kinesthetic,15/03/24
E0111,Retail Banking,Manager,M20,Module 20,Article,2024-03-21,2024-03-25,Completed,,5.0,44,Kinesthetic,31/03/24
E0111,Retail Banking,Manager,M23,Module 23,Webinar,2024-01-14,2024-01-14,Completed,,5.0,22,Kinesthetic,14/01/24
E0111,Retail Banking,Manager,M4,Module 4,Quiz,2024-06-14,2024-06-15,Completed,72.0,5.0,105,Kinesthetic,29/06/24
E0111,Retail Banking,Manager,M5,Module 5,Quiz,2024-05-22,2024-05-31,Completed,85.0,5.0,47,Kinesthetic,04/06/24
E0111,Retail Banking,Manager,M7,Module 7,Video,2024-06-10,,Dropped,,,56,Kinesthetic,13/06/24
E0111,Retail Banking,Manager,M8,Module 8,Video,2024-06-05,2024-06-10,Completed,,2.0,81,Kinesthetic,17/06/24
E0111,Retail Banking,Manager,M9,Module 9,Webinar,2024-05-17,,Incomplete,,,33,Kinesthetic,18/05/24
E0112,HR,VP,M14,Module 14,Quiz,2024-01-23,,Dropped,,,23,Reading/Writing,31/01/24
E0112,HR,VP,M15,Module 15,Video,2024-05-31,,Dropped,,,3,Reading/Writing,10/06/24
E0112,HR,VP,M16,Module 16,Quiz,2024-06-26,,Incomplete,,,36,Reading/Writing,07/07/24
E0112,HR,VP,M18,Module 18,Quiz,2024-06-26,2024-06-28,Completed,92.0,1.0,99,Reading/Writing,29/06/24
E0112,HR,VP,M21,Module 21,Video,2024-01-20,2024-01-24,Completed,,3.0,11,Reading/Writing,01/02/24
E0112,HR,VP,M22,Module 22,Quiz,2024-01-16,,Incomplete,,,5,Reading/Writing,31/01/24
E0112,HR,VP,M23,Module 23,Webinar,2024-04-13,2024-04-19,Completed,,3.0,54,Reading/Writing,20/04/24
E0112,HR,VP,M25,Module 25,Article,2024-03-07,,Dropped,,,47,Reading/Writing,16/03/24
E0112,HR,VP,M3,Module 3,Article,2024-05-20,,Dropped,,,23,Reading/Writing,22/05/24
E0112,HR,VP,M4,Module 4,Quiz,2024-04-08,2024-04-12,Completed,52.0,4.0,5,Reading/Writing,19/04/24
E0112,HR,VP,M5,Module 5,Quiz,2024-01-21,,Incomplete,,,34,Reading/Writing,25/01/24
E0112,HR,VP,M6,Module 6,Quiz,2024-02-06,,Dropped,,,33,Reading/Writing,20/02/24
E0112,HR,VP,M7,Module 7,Video,2024-01-10,2024-01-14,Completed,,5.0,16,Reading/Writing,22/01/24
E0113,Compliance,VP,M1,Module 1,Video,2024-06-25,,Dropped,,,47,Auditory,03/07/24
E0113,Compliance,VP,M12,Module 12,Video,2024-03-31,2024-04-05,Completed,,4.0,12,Auditory,07/04/24
E0113,Compliance,VP,M14,Module 14,Quiz,2024-05-07,2024-05-12,Completed,77.0,1.0,49,Auditory,08/05/24
E0113,Compliance,VP,M16,Module 16,Quiz,2024-01-26,,Incomplete,,,55,Auditory,09/02/24
E0113,Compliance,VP,M18,Module 18,Quiz,2024-04-09,,Dropped,,,14,Auditory,09/04/24
E0113,Compliance,VP,M19,Module 19,Webinar,2024-05-19,,Dropped,,,45,Auditory,23/05/24
E0113,Compliance,VP,M2,Module 2,Video,2024-04-01,,Incomplete,,,27,Auditory,03/04/24
E0113,Compliance,VP,M20,Module 20,Article,2024-04-20,2024-04-27,Completed,,1.0,102,Auditory,03/05/24
E0113,Compliance,VP,M24,Module 24,Article,2024-05-13,2024-05-23,Completed,,2.0,25,Auditory,15/05/24
E0113,Compliance,VP,M4,Module 4,Quiz,2024-04-28,2024-05-03,Completed,87.0,3.0,94,Auditory,04/05/24
E0113,Compliance,VP,M9,Module 9,Webinar,2024-04-23,,Incomplete,,,59,Auditory,30/04/24
E0114,Corporate Banking,Manager,M12,Module 12,Video,2024-01-26,,Dropped,,,4,Kinesthetic,03/02/24
E0114,Corporate Banking,Manager,M13,Module 13,Quiz,2024-02-11,2024-02-18,Completed,58.0,4.0,102,Kinesthetic,15/02/24
E0114,Corporate Banking,Manager,M14,Module 14,Quiz,2024-04-19,2024-04-25,Completed,64.0,2.0,21,Kinesthetic,22/04/24
E0114,Corporate Banking,Manager,M17,Module 17,Webinar,2024-05-01,2024-05-11,Completed,,1.0,41,Kinesthetic,03/05/24
E0114,Corporate Banking,Manager,M2,Module 2,Video,2024-04-06,,Dropped,,,14,Kinesthetic,16/04/24
E0114,Corporate Banking,Manager,M25,Module 25,Article,2024-03-24,2024-04-03,Completed,,1.0,71,Kinesthetic,27/03/24
E0114,Corporate Banking,Manager,M6,Module 6,Quiz,2024-02-19,2024-02-22,Completed,63.0,3.0,69,Kinesthetic,29/02/24
E0114,Corporate Banking,Manager,M8,Module 8,Video,2024-05-29,2024-06-05,Completed,,5.0,84,Kinesthetic,11/06/24
E0115,Retail Banking,Manager,M1,Module 1,Video,2024-05-26,2024-06-05,Completed,,5.0,120,Kinesthetic,05/06/24
E0115,Retail Banking,Manager,M10,Module 10,Video,2024-02-26,,Incomplete,,,20,Kinesthetic,12/03/24
E0115,Retail Banking,Manager,M12,Module 12,Video,2024-03-26,,Dropped,,,60,Kinesthetic,01/04/24
E0115,Retail Banking,Manager,M15,Module 15,Video,2024-06-12,2024-06-18,Completed,,4.0,7,Kinesthetic,18/06/24
E0115,Retail Banking,Manager,M20,Module 20,Article,2024-04-21,,Incomplete,,,5,Kinesthetic,02/05/24
E0115,Retail Banking,Manager,M21,Module 21,Video,2024-04-19,,Dropped,,,25,Kinesthetic,04/05/24
E0115,Retail Banking,Manager,M4,Module 4,Quiz,2024-01-02,2024-01-06,Completed,85.0,1.0,91,Kinesthetic,13/01/24
E0115,Retail Banking,Manager,M7,Module 7,Video,2024-03-04,2024-03-09,Completed,,3.0,105,Kinesthetic,04/03/24
E0115,Retail Banking,Manager,M8,Module 8,Video,2024-02-23,,Incomplete,,,59,Kinesthetic,09/03/24
E0115,Retail Banking,Manager,M9,Module 9,Webinar,2024-04-30,2024-05-05,Completed,,2.0,50,Kinesthetic,09/05/24
E0116,IT,Senior Manager,M11,Module 11,Video,2024-04-26,,Dropped,,,47,Kinesthetic,06/05/24
E0116,IT,Senior Manager,M12,Module 12,Video,2024-02-17,2024-02-24,Completed,,1.0,108,Kinesthetic,17/02/24
E0116,IT,Senior Manager,M13,Module 13,Quiz,2024-01-02,2024-01-05,Completed,67.0,1.0,78,Kinesthetic,07/01/24
E0116,IT,Senior Manager,M14,Module 14,Quiz,2024-01-31,,Incomplete,,,29,Kinesthetic,14/02/24
E0116,IT,Senior Manager,M15,Module 15,Video,2024-05-11,2024-05-16,Completed,,5.0,13,Kinesthetic,26/05/24
E0116,IT,Senior Manager,M17,Module 17,Webinar,2024-02-01,,Dropped,,,29,Kinesthetic,03/02/24
E0116,IT,Senior Manager,M18,Module 18,Quiz,2024-01-14,2024-01-17,Completed,90.0,3.0,107,Kinesthetic,25/01/24
E0116,IT,Senior Manager,M19,Module 19,Webinar,2024-04-19,,Incomplete,,,40,Kinesthetic,25/04/24
E0116,IT,Senior Manager,M2,Module 2,Video,2024-03-15,,Dropped,,,8,Kinesthetic,17/03/24
E0116,IT,Senior Manager,M20,Module 20,Article,2024-01-12,,Dropped,,,42,Kinesthetic,13/01/24
E0116,IT,Senior Manager,M22,Module 22,Quiz,2024-05-23,2024-06-02,Completed,85.0,4.0,35,Kinesthetic,24/05/24
E0116,IT,Senior Manager,M23,Module 23,Webinar,2024-04-20,2024-04-27,Completed,,4.0,36,Kinesthetic,25/04/24
E0116,IT,Senior Manager,M3,Module 3,Article,2024-05-22,2024-05-28,Completed,,2.0,21,Kinesthetic,31/05/24
E0116,IT,Senior Manager,M7,Module 7,Video,2024-04-03,,Dropped,,,57,Kinesthetic,08/04/24
E0116,IT,Senior Manager,M8,Module 8,Video,2024-05-12,,Incomplete,,,36,Kinesthetic,13/05/24
E0117,HR,VP,M1,Module 1,Video,2024-06-13,,Incomplete,,,51,Reading/Writing,25/06/24
E0117,HR,VP,M10,Module 10,Video,2024-01-23,2024-02-01,Completed,,1.0,103,Reading/Writing,02/02/24
E0117,HR,VP,M11,Module 11,Video,2024-02-12,,Dropped,,,20,Reading/Writing,16/02/24
E0117,HR,VP,M13,Module 13,Quiz,2024-05-29,2024-06-07,Completed,84.0,2.0,21,Reading/Writing,29/05/24
E0117,HR,VP,M14,Module 14,Quiz,2024-04-26,2024-05-04,Completed,79.0,3.0,97,Reading/Writing,08/05/24
E0117,HR,VP,M15,Module 15,Video,2024-04-19,2024-04-26,Completed,,5.0,83,Reading/Writing,29/04/24
E0117,HR,VP,M17,Module 17,Webinar,2024-02-01,,Incomplete,,,39,Reading/Writing,16/02/24
E0117,HR,VP,M2,Module 2,Video,2024-05-07,2024-05-12,Completed,,2.0,37,Reading/Writing,10/05/24
E0117,HR,VP,M22,Module 22,Quiz,2024-01-19,,Incomplete,,,28,Reading/Writing,29/01/24
E0117,HR,VP,M23,Module 23,Webinar,2024-04-13,2024-04-18,Completed,,4.0,95,Reading/Writing,15/04/24
E0117,HR,VP,M6,Module 6,Quiz,2024-06-18,2024-06-22,Completed,53.0,3.0,12,Reading/Writing,01/07/24
E0117,HR,VP,M7,Module 7,Video,2024-06-25,2024-07-05,Completed,,3.0,25,Reading/Writing,27/06/24
E0118,HR,VP,M10,Module 10,Video,2024-06-29,2024-07-09,Completed,,2.0,67,Visual,11/07/24
E0118,HR,VP,M13,Module 13,Quiz,2024-01-03,,Incomplete,,,42,Visual,04/01/24
E0118,HR,VP,M14,Module 14,Quiz,2024-05-12,2024-05-15,Completed,71.0,3.0,93,Visual,12/05/24
E0118,HR,VP,M15,Module 15,Video,2024-03-14,2024-03-15,Completed,,4.0,49,Visual,27/03/24
E0118,HR,VP,M17,Module 17,Webinar,2024-02-17,2024-02-21,Completed,,4.0,64,Visual,21/02/24
E0118,HR,VP,M19,Module 19,Webinar,2024-02-10,2024-02-16,Completed,,4.0,60,Visual,10/02/24
E0118,HR,VP,M23,Module 23,Webinar,2024-03-22,2024-03-25,Completed,,4.0,31,Visual,23/03/24
E0118,HR,VP,M25,Module 25,Article,2024-02-11,2024-02-19,Completed,,5.0,87,Visual,23/02/24
E0118,HR,VP,M4,Module 4,Quiz,2024-01-19,2024-01-27,Completed,66.0,2.0,49,Visual,26/01/24
E0118,HR,VP,M8,Module 8,Video,2024-05-14,,Incomplete,,,5,Visual,25/05/24
E0119,HR,Senior Manager,M1,Module 1,Video,2024-01-09,,Dropped,,,56,Kinesthetic,11/01/24
E0119,HR,Senior Manager,M11,Module 11,Video,2024-01-21,2024-01-25,Completed,,3.0,72,Kinesthetic,05/02/24
E0119,HR,Senior Manager,M15,Module 15,Video,2024-01-03,2024-01-03,Completed,,3.0,92,Kinesthetic,09/01/24
E0119,HR,Senior Manager,M16,Module 16,Quiz,2024-02-20,2024-02-22,Completed,50.0,4.0,8,Kinesthetic,02/03/24
E0119,HR,Senior Manager,M17,Module 17,Webinar,2024-05-22,2024-05-23,Completed,,4.0,94,Kinesthetic,03/06/24
E0119,HR,Senior Manager,M21,Module 21,Video,2024-02-17,2024-02-27,Completed,,4.0,55,Kinesthetic,23/02/24
E0119,HR,Senior Manager,M22,Module 22,Quiz,2024-04-15,2024-04-21,Completed,65.0,4.0,61,Kinesthetic,16/04/24
E0119,HR,Senior Manager,M23,Module 23,Webinar,2024-02-13,2024-02-19,Completed,,5.0,59,Kinesthetic,17/02/24
E0119,HR,Senior Manager,M3,Module 3,Article,2024-05-03,2024-05-09,Completed,,2.0,118,Kinesthetic,11/05/24
E0119,HR,Senior Manager,M4,Module 4,Quiz,2024-06-11,,Incomplete,,,37,Kinesthetic,18/06/24
E0119,HR,Senior Manager,M6,Module 6,Quiz,2024-01-29,2024-01-31,Completed,90.0,5.0,101,Kinesthetic,31/01/24
E0119,HR,Senior Manager,M9,Module 9,Webinar,2024-01-14,2024-01-15,Completed,,2.0,92,Kinesthetic,29/01/24
E0120,Corporate Banking,Associate,M1,Module 1,Video,2024-02-13,,Dropped,,,13,Visual,19/02/24
E0120,Corporate Banking,Associate,M11,Module 11,Video,2024-05-15,,Incomplete,,,17,Visual,25/05/24
E0120,Corporate Banking,Associate,M12,Module 12,Video,2024-04-03,2024-04-13,Completed,,5.0,95,Visual,09/04/24
E0120,Corporate Banking,Associate,M17,Module 17,Webinar,2024-06-17,,Incomplete,,,37,Visual,23/06/24
E0120,Corporate Banking,Associate,M19,Module 19,Webinar,2024-01-16,2024-01-21,Completed,,1.0,9,Visual,19/01/24
E0120,Corporate Banking,Associate,M2,Module 2,Video,2024-03-18,2024-03-23,Completed,,1.0,24,Visual,29/03/24
E0120,Corporate Banking,Associate,M20,Module 20,Article,2024-01-13,2024-01-23,Completed,,3.0,118,Visual,25/01/24
E0120,Corporate Banking,Associate,M22,Module 22,Quiz,2024-06-16,2024-06-16,Completed,75.0,3.0,107,Visual,23/06/24
E0120,Corporate Banking,Associate,M24,Module 24,Article,2024-03-17,2024-03-18,Completed,,3.0,95,Visual,23/03/24
E0120,Corporate Banking,Associate,M25,Module 25,Article,2024-05-04,,Incomplete,,,44,Visual,06/05/24
E0120,Corporate Banking,Associate,M3,Module 3,Article,2024-04-09,,Dropped,,,56,Visual,09/04/24
E0120,Corporate Banking,Associate,M5,Module 5,Quiz,2024-01-11,2024-01-12,Completed,86.0,4.0,90,Visual,26/01/24
E0120,Corporate Banking,Associate,M8,Module 8,Video,2024-05-23,2024-05-29,Completed,,3.0,82,Visual,29/05/24
E0120,Corporate Banking,Associate,M9,Module 9,Webinar,2024-04-19,2024-04-23,Completed,,1.0,44,Visual,29/04/24
E0121,Corporate Banking,Senior Manager,M11,Module 11,Video,2024-04-15,2024-04-17,Completed,,5.0,43,Reading/Writing,17/04/24
E0121,Corporate Banking,Senior Manager,M12,Module 12,Video,2024-03-05,2024-03-10,Completed,,1.0,49,Reading/Writing,08/03/24
E0121,Corporate Banking,Senior Manager,M16,Module 16,Quiz,2024-05-26,,Dropped,,,23,Reading/Writing,04/06/24
E0121,Corporate Banking,Senior Manager,M19,Module 19,Webinar,2024-05-09,,Incomplete,,,45,Reading/Writing,20/05/24
E0121,Corporate Banking,Senior Manager,M2,Module 2,Video,2024-04-21,2024-04-24,Completed,,5.0,63,Reading/Writing,03/05/24
E0121,Corporate Banking,Senior Manager,M20,Module 20,Article,2024-01-15,2024-01-22,Completed,,1.0,58,Reading/Writing,28/01/24
E0121,Corporate Banking,Senior Manager,M22,Module 22,Quiz,2024-06-11,,Incomplete,,,58,Reading/Writing,11/06/24
E0121,Corporate Banking,Senior Manager,M23,Module 23,Webinar,2024-05-22,,Incomplete,,,31,Reading/Writing,27/05/24
E0121,Corporate Banking,Senior Manager,M24,Module 24,Article,2024-06-14,,Incomplete,,,10,Reading/Writing,19/06/24
E0121,Corporate Banking,Senior Manager,M5,Module 5,Quiz,2024-04-14,,Incomplete,,,42,Reading/Writing,20/04/24
E0121,Corporate Banking,Senior Manager,M6,Module 6,Quiz,2024-06-23,2024-06-29,Completed,50.0,5.0,117,Reading/Writing,29/06/24
E0122,Retail Banking,Senior Associate,M1,Module 1,Video,2024-04-11,2024-04-12,Completed,,3.0,84,Kinesthetic,13/04/24
E0122,Retail Banking,Senior Associate,M11,Module 11,Video,2024-02-10,2024-02-18,Completed,,5.0,20,Kinesthetic,25/02/24
E0122,Retail Banking,Senior Associate,M12,Module 12,Video,2024-03-12,,Dropped,,,47,Kinesthetic,16/03/24
E0122,Retail Banking,Senior Associate,M13,Module 13,Quiz,2024-03-13,2024-03-21,Completed,95.0,3.0,6,Kinesthetic,23/03/24
E0122,Retail Banking,Senior Associate,M14,Module 14,Quiz,2024-05-07,2024-05-17,Completed,83.0,5.0,97,Kinesthetic,22/05/24
E0122,Retail Banking,Senior Associate,M15,Module 15,Video,2024-06-14,2024-06-18,Completed,,2.0,13,Kinesthetic,21/06/24
E0122,Retail Banking,Senior Associate,M16,Module 16,Quiz,2024-03-04,,Incomplete,,,3,Kinesthetic,13/03/24
E0122,Retail Banking,Senior Associate,M17,Module 17,Webinar,2024-01-15,,Dropped,,,32,Kinesthetic,26/01/24
E0122,Retail Banking,Senior Associate,M18,Module 18,Quiz,2024-04-04,2024-04-13,Completed,76.0,1.0,20,Kinesthetic,13/04/24
E0122,Retail Banking,Senior Associate,M19,Module 19,Webinar,2024-03-23,,Dropped,,,43,Kinesthetic,02/04/24
E0122,Retail Banking,Senior Associate,M2,Module 2,Video,2024-05-16,2024-05-17,Completed,,4.0,89,Kinesthetic,16/05/24
E0122,Retail Banking,Senior Associate,M20,Module 20,Article,2024-04-01,,Dropped,,,34,Kinesthetic,08/04/24
E0122,Retail Banking,Senior Associate,M21,Module 21,Video,2024-02-05,2024-02-14,Completed,,4.0,10,Kinesthetic,14/02/24
E0122,Retail Banking,Senior Associate,M22,Module 22,Quiz,2024-01-24,2024-01-27,Completed,74.0,5.0,15,Kinesthetic,05/02/24
E0122,Retail Banking,Senior Associate,M24,Module 24,Article,2024-04-05,,Dropped,,,44,Kinesthetic,14/04/24
E0122,Retail Banking,Senior Associate,M25,Module 25,Article,2024-05-20,,Dropped,,,26,Kinesthetic,27/05/24
E0122,Retail Banking,Senior Associate,M4,Module 4,Quiz,2024-03-01,,Dropped,,,55,Kinesthetic,02/03/24
E0122,Retail Banking,Senior Associate,M7,Module 7,Video,2024-01-06,,Dropped,,,17,Kinesthetic,08/01/24
E0123,Retail Banking,Associate,M1,Module 1,Video,2024-02-29,2024-02-29,Completed,,1.0,78,Reading/Writing,07/03/24
E0123,Retail Banking,Associate,M11,Module 11,Video,2024-02-19,,Incomplete,,,1,Reading/Writing,23/02/24
E0123,Retail Banking,Associate,M12,Module 12,Video,2024-04-01,,Incomplete,,,45,Reading/Writing,02/04/24
E0123,Retail Banking,Associate,M13,Module 13,Quiz,2024-05-07,2024-05-13,Completed,83.0,2.0,115,Reading/Writing,18/05/24
E0123,Retail Banking,Associate,M14,Module 14,Quiz,2024-06-26,2024-06-30,Completed,88.0,3.0,28,Reading/Writing,04/07/24
E0123,Retail Banking,Associate,M16,Module 16,Quiz,2024-01-22,,Incomplete,,,40,Reading/Writing,27/01/24
E0123,Retail Banking,Associate,M19,Module 19,Webinar,2024-04-15,2024-04-23,Completed,,1.0,34,Reading/Writing,19/04/24
E0123,Retail Banking,Associate,M22,Module 22,Quiz,2024-04-23,2024-04-29,Completed,90.0,4.0,85,Reading/Writing,29/04/24
E0123,Retail Banking,Associate,M23,Module 23,Webinar,2024-04-02,2024-04-09,Completed,,5.0,71,Reading/Writing,07/04/24
E0123,Retail Banking,Associate,M3,Module 3,Article,2024-05-01,2024-05-02,Completed,,5.0,80,Reading/Writing,16/05/24
E0123,Retail Banking,Associate,M4,Module 4,Quiz,2024-05-05,2024-05-15,Completed,81.0,4.0,48,Reading/Writing,15/05/24
E0123,Retail Banking,Associate,M5,Module 5,Quiz,2024-03-07,2024-03-17,Completed,68.0,3.0,58,Reading/Writing,20/03/24
E0123,Retail Banking,Associate,M7,Module 7,Video,2024-01-15,2024-01-15,Completed,,5.0,58,Reading/Writing,17/01/24
E0123,Retail Banking,Associate,M8,Module 8,Video,2024-02-29,2024-03-02,Completed,,5.0,45,Reading/Writing,12/03/24
E0123,Retail Banking,Associate,M9,Module 9,Webinar,2024-02-14,,Dropped,,,13,Reading/Writing,27/02/24
E0124,Compliance,Senior Associate,M10,Module 10,Video,2024-03-24,2024-03-25,Completed,,5.0,91,Kinesthetic,30/03/24
E0124,Compliance,Senior Associate,M11,Module 11,Video,2024-05-06,,Dropped,,,12,Kinesthetic,18/05/24
E0124,Compliance,Senior Associate,M15,Module 15,Video,2024-05-21,2024-05-27,Completed,,2.0,81,Kinesthetic,23/05/24
E0124,Compliance,Senior Associate,M17,Module 17,Webinar,2024-03-17,,Dropped,,,4,Kinesthetic,25/03/24
